DealerID;Name;Address1;Address2;City;State;ZipCode;Phone;StoreID;URL;Latitude;Longitude;NewDate;ST;SA;Simmons OHM BT;Serta OHM BT;OHM CG;Legacy Simmons DealerID;Legacy Simmons OHM BT;Legacy Serta DealerID;Legacy Serta OHM_BT;Licensee Territory;LR Number;Brand;Rep SalesTeam;Rep Region;Rep Branch;Rep Territory;Sales Channel;Market Segment;Status Level;Rep Store Success;Hide From PTV;Email;Hide From Locator;FName;LName;User_ID;Simmons Approver;Simmons Approver_Rep_ID;Simmons Approver_User_ID;Serta Approver;Serta Approver_Rep_ID;Serta Approver_User_ID;freq;freqPhone;visitRhythm;Total Wholesale
46;Nebraska Furniture Mart;700 S 72nd St;;Omaha;NE;"	68114";(800) 359-1200;"	";www.nfm.com;"	41.2530654";"	-96.0246491";41:34,6;717525;717525;"	717525";"	";"	50180001";"	 ";"	 ";"	 ";"	 ";"	NO        ";29490;SIMMONS;Store Success;West;Mid West 1;Mid West 1_08;;;Black Diamond Preferred;YES;0;;0;Melissa;Ullrich;102021;Harris, Rick (Rep RHR);Rep RHR;101762;;;;48;0;1;
6335;Mattress Firm;1980 N Central Expy;;McKinney;TX;"	75070";(972) 562-0707;"	";www.mattressfirm.com/simmons-mattresses-0-c16/;"	33.219625";"	-96.634564";44:29,3;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";16840;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;24;4;2;
6336;Mattress Firm;991 E Interstate 30;Ste 101;Rockwall;TX;"	75087";(972) 722-6500;"	002122";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.8961443";"	-96.4717352";44:29,6;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";16841;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
6337;Mattress Firm;594 E. I-20 Suite 265;;Grand Prairie;TX;"	75052";(972) 264-1252;"	002109";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.6770139";"	-97.0106009";44:29,9;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";16842;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
6338;Mattress Firm;13710 Dallas Pkwy;Ste E;Dallas;TX;"	75240";(972) 490-8444;"	002095";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.9341111";"	-96.8206615";44:30,2;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";25570;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
6341;Mattress Firm;901 MacArthur Park Drive 100;;Irving;TX;"	75063";(972) 373-0769;"	002096";www.mattressfirm.com/simmons-mattresses-0-c16/;"	32.9145109";"	-96.9612277";44:30,7;446630;446630;"	7446630";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	yes       ";16843;SIMMONS;Store Success;West;South Central;South Central_09;;;Black Diamond Preferred;YES;0;;0;James;Cypher;101549;Laney, Mike  (Rep LAN);Rep LAN;100345;;;;12;4;4;
6415;Metro Mattress;2949 Monroe Ave.;;Rochester;NY;"	14618";(585) 249-0740;"	";www.metromattress.com;"	43.1102504";"	-77.5473085";41:55,4;7301749;7301749;"	7301749";"	";"	60090000";"	 ";"	 ";"	 ";"	 ";"	NO        ";31695;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_03;;;;NO;0;;0;Jeremy;Breau;101546;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;0;0;4;
6436;The Furniture Connection;1842 South Townsend Avenue;;Montrose;CO;"	81401";(970) 249-2288;"	";;"	38.46622";"	-107.86678";41:55,5;422337;422337;"	7422337";"	";"	90002870";"	 ";"	 ";"	 ";"	 ";"	NO        ";16847;SIMMONS;Serta Simmons Bedding;SSB;Phoenix;Phoenix_05;;;;NO;0;;0;Matt;Jones;101733;Stephens, Mason (Rep STP);Rep STP;100992;;;;0;0;4;
6448;McDuffies Furniture;140 South Main Street;;Sumter;SC;"	29150";(800) 442-5311;"	";;"	33.918024";"	-80.342785";;428388;428388;"	7428388";"	";"	90002952";"	 ";"	 ";"	 ";"	 ";"	NO        ";16848;SIMMONS;Serta Simmons Bedding;SSB;Atlanta;Atlanta_01;;;;NO;0;;0;William;Rigali;101776;Lane, Bill (Rep BLN);Rep BLN;101753;;;;12;;4;
6459;Mattress World of Florence;2199 W Evans St;;Florence;SC;"	29501";(843) 669-2528;"	";;"	34.188137";"	-79.8112804";12:20,3;431669;241455;"	7411770";"	";"	90002655";"	 ";"	 ";"	 ";"	 ";"	NO        ";16849;SIMMONS;Serta Simmons Bedding;SSB;Atlanta;Atlanta_06;;;;NO;0;msgambrell@sc.rr.com;0;Rusty;Evans;101781;Lane, Bill (Rep BLN);Rep BLN;101753;;;;8;;4;
6555;Mattress City;401 S. Rawhide Drive;;Olathe;KS;"	66061";(913) 780-1065;"	";;"	38.885791";"	-94.7916321";41:55,7;182550;182550;"	7182550";"	";"	90002180";"	 ";"	 ";"	 ";"	 ";"	NO        ";16850;SIMMONS;Store Success;East;South East 3;South East 3_02;;;;YES;0;;0;Katie;Quigley;101609;McKittrick, Matt (Rep MMC);Rep MMC;101759;;;;12;4;4;
6558;Hobsons Interiors;300 S Main St;;Clinton;MO;"	64735";(660) 885-3335;"	";;"	38.368131";"	-93.7762214";;85530;85530;"	785530";"	";"	90005367";"	 ";"	 ";"	 ";"	 ";"	NO        ";25573;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
6565;Metro Mattress;3906 State Route 281;Tops Plaza;Cortland;NY;"	13045";(607) 662-0166;"	";www.metromattress.com;"	42.5961172";"	-76.2055073";41:55,7;7301749;7301749;"	7301749";"	";"	60090000";"	 ";"	 ";"	 ";"	 ";"	NO        ";31696;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_03;;;;NO;0;;0;Jeremy;Breau;101546;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;0;4;4;
6577;Smith's Furniture;301 S Greer Blvd;;Pittsburg;TX;"	75686";(903) 856-6121;"	";;"	32.9933342";"	-94.9616813";41:55,8;430963;430963;"	7430963";"	";"	90003065";"	 ";"	 ";"	 ";"	 ";"	yes       ";16851;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;8;;4;
6605;Tautfest Furniture;102 W Main St;;Weatherford;OK;"	73096";(580) 772-5581;"	";;"	35.5258629";"	-98.7159668";41:55,8;243831;243831;"	7243831";"	";"	90002366";"	 ";"	 ";"	 ";"	 ";"	yes       ";16853;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Weston;King;102058;Mersbach, Tom (REP TME);REP TME;101569;;;;24;;4;
6689;Sleep Super;8591 Pelham Rd;;Greenville;SC;"	29615";(864) 627-7983;"	";www.sleepsuper.com;"	34.85264";"	-82.231381";41:55,9;7254241;7254241;"	7254241";"	";"	90002442";"	 ";"	 ";"	 ";"	 ";"	NO        ";25575;SIMMONS;Serta Simmons Bedding;SSB;Atlanta;Atlanta_07;;;;NO;0;;0;Ron;Moulder;101696;Lane, Bill (Rep BLN);Rep BLN;101753;;;;3;1;16;
6693;Norris Furniture;2011 S Lafayette St;;Shelby;NC;"	28152";(704) 482-8464;"	";;"	35.242647";"	-81.565616";41:55,9;7231001;7231001;"	7231001";"	";"	90002304";"	 ";"	 ";"	 ";"	 ";"	NO        ";16854;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;saratongel@carolina.rr.com;0;Alicia;Lomber;102091;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;0;0;4;
6715;Pattersonville Furniture;Route 5 South;;Pattersonville;NY;"	12137";(518) 887-2741;"	";;"	42.8956022";"	-74.0780012";41:56,0;430743;430743;"	7430743";"	";"	90003054";"	 ";"	 ";"	 ";"	 ";"	NO        ";16855;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_03;;;;NO;0;;0;Jeremy;Breau;101546;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;8;0;4;
6716;Ashley HOMESTORE Outlet;438 East Main Street;;Malone;NY;"	12953";(518) 483-7734;"	";www.ashleyfurniturehomestore.com;"	44.848496";"	-74.291313";41:56,0;241869;241869;"	7241869";"	";"	70080205";"	 ";"	 ";"	 ";"	 ";"	NO        ";16856;SIMMONS;Serta Simmons Bedding;SSB;Boston;Boston_02;;;;NO;0;;0;Peter;O'Brien;101768;Marano, Jacki (Rep JMA);Rep JMA;101558;;;;0;0;4;
6718;Mattress Source;11274 South Fortuna Road;;Yuma;AZ;"	85367";(928) 305-1402;"	";;"	32.6681234";"	-114.4465796";41:56,0;430939;430939;"	7244128";"	";"	10060000";"	 ";"	 ";"	 ";"	 ";"	NO        ";15223;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Regional West;;;Black Diamond Preferred;;0;;0;Adam;Fain;101331;Reassignment from E1;Rep XX1;;;;;24;;4;
6874;Price Point Furniture;119 Nashville Hwy;Ste 125;Columbia;TN;"	38401";(931) 388-8337;"	";;"	35.6273588";"	-87.0318449";41:56,3;431471;431471;"	7431471";"	";"	90003082";"	 ";"	 ";"	 ";"	 ";"	NO        ";29019;SIMMONS;Serta Simmons Bedding;SSB;Corporate;CDS;;;;NO;0;jcottrell@bellsouth.net;0;Madeline;Gomez-Ross;101516;Webb, Dennis (Rep WEB);Rep WEB;101189;;;;24;;4;
6933;Paul Bellamy Furniture;301 Broad St;;Kingsport;TN;"	37660";(423) 247-2147;"	";;"	36.5474652";"	-82.559401";14:45,7;431470;431470;"	7431470";"	";"	90003081";"	 ";"	 ";"	 ";"	 ";"	NO        ";16858;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;1;Amanda;Travis;102079;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;0;;4;
6940;Freeman's Furniture;151 Highway 25 E;;Newport;TN;"	37821";(423) 623-3032;"	";;"	35.9760428";"	-83.214878";41:56,3;429388;429388;"	7429388";"	";"	90003004";"	 ";"	 ";"	 ";"	 ";"	NO        ";16859;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Amanda;Travis;102079;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;;4;
6978;Wilson's Mattress Gallery;63485 N. Highway 97;;Bend;OR;"	97701";(541) 330-5084;"	";;"	44.1062603";"	-121.2979646";41:56,5;143833;143833;"	7143833";"	";"	70080663";"	 ";"	 ";"	 ";"	 ";"	NO        ";16860;SIMMONS;Serta Simmons Bedding;SSB;Seattle;Seattle_05;;;;NO;0;wilsons@bendnet.com;0;Stuart;Rice;101308;Rice, Stuart (Rep SRE);Rep SRE;101308;;;;48;12;1;
7004;Grand Home Furnishings;157 Ridgeview Rd SW;;Wise;VA;"	24293";(276) 679-6779;"	";http://www.grandhomefurnishings.com/Mattresses;"	36.9679618";"	-82.5996252";41:56,6;7300501;7300501;"	7300501";"	";"	90002538";"	 ";"	 ";"	 ";"	 ";"	NO        ";16861;SIMMONS;Store Success;East;South East 2;South East 2_06;;;Black Diamond Preferred;YES;0;;0;Tim;Fleming;101727;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;24;12;2;
7010;Powells Furniture;4001 Plank Road;;Fredericksburg;VA;"	22407";(540) 786-5090;"	";www.PowellsFurniture.com;"	38.2912788";"	-77.5287416";;80655;80655;"	780655";"	";"	90005362";"	 ";"	 ";"	 ";"	 ";"	yes       ";25578;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Daniel;Reppe;101633;Mersbach, Tom (REP TME);REP TME;101569;;;;12;12;4;
7013;Lacks Laredo;305 Lost Oaks;;Laredo;TX;"	78041";(956) 753-5225;"	";www.lacksvalley.com;"	27.5631844";"	-99.4995804";41:56,6;237379;237379;"	7237379";"	";"	90002334";"	 ";"	 ";"	 ";"	 ";"	yes       ";16862;SIMMONS;Store Success;West;South Central;South Central_03;;;;YES;0;;0;Irving;Barajas;102072;Gomez, Jack (Rep GOM);Rep GOM;101531;;;;12;4;4;
7015;Allred Appliance;13 Nield Avenue;P. O. Box 136;Afton;WY;"	83110";(307) 885-3322;"	";;"	42.7218549";"	-110.9341255";41:56,6;429329;429329;"	7429329";"	";"	90003001";"	 ";"	 ";"	 ";"	 ";"	NO        ";16864;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;bobdebi@silverstar.com;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
7058;Banner Furniture;4871 SE Tualatin Valley Hwy;;Hillsboro;OR;"	97123";(503) 648-6028;"	";;"	45.5011646";"	-122.9323608";41:56,7;7231877;7231877;"	7231877";"	";"	90002310";"	 ";"	 ";"	 ";"	 ";"	NO        ";16866;SIMMONS;Serta Simmons Bedding;SSB;Seattle;Seattle_03;;;;NO;0;;0;John;Lowrance;101890;Ramsden, Marilyn (Rep MRM);Rep MRM;101761;;;;6;4;8;
7074;Standard TV  Appliance;5240 SE 82nd Avenue;;Portland;OR;"	97266";(503) 777-3377;"	";www.standardtvandappliance.com;"	45.4844291";"	-122.5780516";31:24,5;254259;254259;"	7254259";"	";"	70080658";"	 ";"	 ";"	 ";"	 ";"	NO        ";16868;SIMMONS;Store Success;West;North West;North West_03;;;;YES;0;srice@standardtvandappliance.com;0;Jay;Wise;101744;Rice, Stuart (Rep SRE);Rep SRE;101308;;;;48;12;1;
7083;Chris Furniture;33125 Plymouth Rd;;Livonia;MI;"	48150";(734) 427-3080;"	";;"	42.366803";"	-83.3702427";12:20,4;61184;61184;"	761184";"	";"	90004568";"	 ";"	 ";"	 ";"	 ";"	yes       ";16869;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Guy;Bickford;100517;Bickford, Guy (Rep BIK);Rep BIK;100517;;;;12;;4;
7097;Foothill Mattress Center;742 Freeman Lane;Ste C;Grass Valley;CA;"	95949";(530) 273-5254;"	";;"	39.2010363";"	-121.0648916";41:56,8;431868;431868;"	7431868";"	";"	90003099";"	 ";"	 ";"	 ";"	 ";"	NO        ";15530;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_03;;;;NO;0;;0;Michael;Kiley;101809;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;12;0;4;
7102;Roby's Furniture  Appliance;1126 Main Ave;;Tillamook;OR;"	97141";(503) 842-7111;"	";;"	45.4497238";"	-123.8441665";41:56,8;214956;238229;"	7238229";"	";"	70080660";"	 ";"	 ";"	 ";"	 ";"	NO        ";16871;SIMMONS;Store Success;West;North West;North West_03;;;;YES;0;;0;Jay;Wise;101744;Rice, Stuart (Rep SRE);Rep SRE;101308;;;;24;0;2;
7157;Shleifer Furniture;509 SE Grand Avenue;;Portland;OR;"	97214";(503) 234-7286;"	";;"	45.5191563";"	-122.6610536";;55210;55210;"	7300371";"	";"	90002530";"	 ";"	 ";"	 ";"	 ";"	NO        ";16872;SIMMONS;Serta Simmons Bedding;SSB;Seattle;Seattle_03;;;;NO;0;shleifer@spiritone.com;0;John;Lowrance;101890;Ramsden, Marilyn (Rep MRM);Rep MRM;101761;;;;4;4;4;
7171;United Furniture Club;3503 El Camino Real;;Santa Clara;CA;"	95051";(408) 248-2428;"	";;"	37.3535318";"	-121.9952256";41:56,9;7258482;7258482;"	7258482";"	";"	90002481";"	 ";"	 ";"	 ";"	 ";"	NO        ";25580;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_04;;;;NO;0;;0;Nicki;Brown;101368;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;24;0;4;
7264;Howard Leis Company;117 Ridge St S;;Monroeville;OH;"	44847";(419) 465-2271;"	";;"	41.2396602";"	-82.7025112";;436172;436172;"	7436172";"	";"	90003301";"	 ";"	 ";"	 ";"	 ";"	NO        ";16876;SIMMONS;Serta Simmons Bedding;SSB;Cincinnati;Cincinnati_00;;;;NO;0;;0;Ryan;Craig;101607;Hanna, Jeff (Rep JHA);Rep JHA;101758;;;;0;0;4;
7299;Schewel Furniture;901 Memorial Drive;;Ahoskie;NC;"	27910";(252) 332-8559;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.2779311";"	-76.9800681";41:56,9;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	NO        ";16878;SIMMONS;Store Success;East;South East 2;South East 2_13;;;;YES;0;;0;Shelden;Hendricks;102060;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
7321;Yager Furniture;117 W Main St;;Berne;IN;"	46711";(260) 589-3101;"	";;"	40.6580769";"	-84.9505542";41:57,0;714463;714463;"	714463";"	";"	90002110";"	 ";"	 ";"	 ";"	 ";"	NO        ";30924;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;yagerfurniture@embarqmail.com;1;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;0;0;4;
7331;Schewel Furniture;1553 S. Main Street;;Blackstone;VA;"	23824";(434) 292-7228;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	37.0623846";"	-78.0065345";41:57,0;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	yes       ";16882;SIMMONS;Store Success;East;North East 2;North East 2_07;;;;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
7332;Schewel Furniture;2290 North Church Street;;Burlington;NC;"	27217";(336) 222-8000;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.0938745";"	-79.3962986";41:57,0;417525;250274;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	NO        ";16883;SIMMONS;Store Success;East;South East 2;South East 2_10;;;;YES;0;;0;Matthew;Yates;101586;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
7337;Schewel Furniture;126 Sandy Court;Ste A;Danville;VA;"	24541";(434) 793-1911;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.5901517";"	-79.427612";41:57,1;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	yes       ";16884;SIMMONS;Store Success;East;North East 2;North East 2_07;;;;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
7339;Schewel Furniture;220 West Kings Highway;Ste C;Eden;NC;"	27288";(336) 623-2332;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.4912618";"	-79.7431921";41:57,1;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	NO        ";16885;SIMMONS;Store Success;East;South East 2;South East 2_10;;;;YES;0;;0;Matthew;Yates;101586;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
7340;Schewel Furniture;500 Commonwealth Blvd.;;Emporia;VA;"	23847";(434) 634-6643;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.7086395";"	-77.5408674";41:57,1;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	yes       ";16886;SIMMONS;Store Success;East;North East 2;North East 2_07;;;;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
7341;Schewel Furniture;105 Meriwood Farm Rd;;Farmville;VA;"	23901";(434) 392-8869;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	37.2831365";"	-78.3977293";41:57,1;428585;250274;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	yes       ";16887;SIMMONS;Store Success;East;North East 2;North East 2_07;;;;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
7342;Schewel Furniture;101 Armory Dr;Suite 150;Franklin;VA;"	23851";(757) 562-7584;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.6711257";"	-76.9433897";41:57,1;428585;250274;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	yes       ";16888;SIMMONS;Store Success;East;North East 2;North East 2_05;;;;YES;0;;0;Eric;Weiss;101856;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
7343;Schewel Furniture;940 South Beckford Dr.;;Henderson;NC;"	27536";(252) 492-7066;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.3342438";"	-78.4330199";41:57,2;250514;250274;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	NO        ";16889;SIMMONS;Store Success;East;South East 2;South East 2_10;;;;YES;0;;0;Matthew;Yates;101586;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
7344;Schewel Furniture;70 US Highway 64 E;;Plymouth;NC;"	27962";(252) 793-2222;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	35.858224";"	-76.7439465";41:57,2;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	NO        ";16890;SIMMONS;Store Success;East;South East 2;South East 2_13;;;;YES;0;;0;Shelden;Hendricks;102060;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;4;4;
7346;Schewel Furniture;118 College St;;Oxford;NC;"	27565";(336) 693-8700;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.3123601";"	-78.5891444";41:57,2;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	NO        ";16891;SIMMONS;Store Success;East;South East 2;South East 2_10;;;;YES;0;;0;Matthew;Yates;101586;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
7347;Schewel Furniture;1635 Freeway Dr;;Reidsville;NC;"	27320";(336) 342-2369;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.3501896";"	-79.6940068";41:57,3;250654;250274;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	NO        ";16892;SIMMONS;Store Success;East;South East 2;South East 2_10;;;;YES;0;;0;Matthew;Yates;101586;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;0;4;
7349;Schewel Furniture;1343 Thanos Dr;;Roanoke Rapids;NC;"	27870";(252) 537-1155;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.4325287";"	-77.6406803";41:57,3;250704;250274;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	NO        ";16893;SIMMONS;Store Success;East;South East 2;South East 2_13;;;;YES;0;;0;Shelden;Hendricks;102060;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;4;4;
7350;Schewel Furniture;112 Gordon Street;;Roxboro;NC;"	27573";(336) 599-0281;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.3939893";"	-78.985877";41:57,3;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	NO        ";16894;SIMMONS;Store Success;East;South East 2;South East 2_10;;;;YES;0;;0;Matthew;Yates;101586;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
7351;Schewel Furniture;3211 Halifax Rd;;South Boston;VA;"	24592";(434) 572-1994;"	";https://www.schewels.com/by-category/matr/Mattresses.html;"	36.7329875";"	-78.9174121";41:57,3;7408866;7408866;"	7408866";"	";"	90002623";"	 ";"	 ";"	 ";"	 ";"	yes       ";16895;SIMMONS;Store Success;East;North East 2;North East 2_07;;;;YES;0;;0;Lee;Martin;101621;Bookbinder, Rachel (Rep RBO);Rep RBO;101637;;;;12;12;4;
7367;Rite Spot;1107 Telfair St;;Dublin;GA;"	31021";(478) 275-7803;"	";;"	32.5282075";"	-82.9136292";41:57,4;429644;429644;"	7429644";"	";"	90003016";"	 ";"	 ";"	 ";"	 ";"	NO        ";16896;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Amanda;Travis;102079;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
7383;Furniture Village;194 Gwinnett Dr;;Lawrenceville;GA;"	30045";(770) 963-2303;"	";;"	33.9441987";"	-83.9928747";41:57,4;417227;417227;"	72344";"	";"	90002320";"	 ";"	 ";"	 ";"	 ";"	NO        ";16897;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Amanda;Travis;102079;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
7466;St Angelo's Gage Furniture;4615 Park Ave;;Ashtabula;OH;"	44004";(440) 997-5231;"	";;"	41.8655131";"	-80.7838869";12:20,5;527459;12179;"	712179";"	";"	90002086";"	 ";"	 ";"	 ";"	 ";"	NO        ";25586;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Amanda;Travis;102079;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;8;0;4;
7541;Wilding Wall Bed's;4012 South River Rd.;Suite 5B;St. George;UT;"	84790";(435) 574-2510;"	";www.wallbedsbywilding.com;"	37.0587729";"	-113.5466933";41:57,6;419092;419092;"	7419092";"	";"	90002796";"	 ";"	 ";"	 ";"	 ";"	yes       ";16898;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;danw@wallbedsbywilding.com;0;Jacob ;Bell;101486;;Rep Unassigned;;;;;0;;4;
7542;RC Willey;40 N Stephanie St;;Henderson;NV;"	89074";(702) 856-8000;"	";www.rcwilley.com;"	36.0344742";"	-115.0470626";41:57,6;413234;413234;"	7300401";"	";"	10080000";"	 ";"	 ";"	 ";"	 ";"	NO        ";16899;SIMMONS;Store Success;West;South West;South West_09;;;;YES;0;;0;Michael;Charlson;101734;Bell, Jacob  (Rep JBE);Rep JBE;101486;;;;48;0;1;
7567;Al's Discount;22039 Ventura Blvd.;;Woodland Hills;CA;"	91364";(818) 340-0300;"	";www.alsdiscountfurniture.com;"	34.168874";"	-118.607341";41:57,6;253921;253921;"	7413315";"	";"	90002683";"	 ";"	 ";"	 ";"	 ";"	NO        ";15532;SIMMONS;Serta Simmons Bedding;SSB;Corporate;Corporate;;;;NO;0;;0;Heather;Redman;102032;Morrissey, Heather (Rep HMO);Rep HMO;101670;;;;0;;4;
7568;FW Al's Discount;2234 S Sepulveda Blvd.;;Rancho Park;CA;"	90064";(310) 444-1470;"	";;"	34.039439";"	-118.436845";12:20,6;635279;635279;"	7635279";"	";"	90004674";"	 ";"	 ";"	 ";"	 ";"	NO        ";25587;SIMMONS;Serta Simmons Bedding;SSB;Los Angeles;Los Angeles_01;;;;NO;0;;0;Richard;Ho;101556;Van Emmerik, Shawn (Rep SVE);Rep SVE;101570;;;;0;;4;
